Id,SceneRoadType,Note,Content
2601,,,CoinProp^16.8* -0.7* 46.6^^^|CoinProp^16.8* -0.7* 52.6^^^|CoinProp^16.8* -0.7* 58.6^^^|CoinProp^16.8* -0.7* 64.6^^^|CoinProp^16.8* -0.7* 70.6^^^|NormalCar10^17.5* 0.0* 95.9^^^|NormalCar1^-8.7* 0.0* 107.3^^^|RandomProp^0.0* 0.0* 151.4^^^0&0|RandomProp^16.6* 0.0* 151.4^^^0&0|RandomProp^-16.2* 0.0* 151.4^^^0&0|CoinProp^0.0* -0.7* 194.4^^^|CoinProp^0.0* -0.7* 200.4^^^|CoinProp^0.0* -0.7* 206.4^^^|CoinProp^0.0* -0.7* 212.4^^^|CoinProp^0.0* -0.7* 218.4^^^|ColorEggProp^-0.1* 0.0* 233.0^^^|NormalCar1^0.0* 0.0* 278.7^^^|NormalCar7^-16.3* 0.0* 356.6^^^|CoinProp^16.5* -0.8* 367.9^^^|CoinProp^16.5* -0.8* 373.9^^^|CoinProp^16.5* -0.8* 379.9^^^|CoinProp^16.5* -0.8* 385.9^^^|CoinProp^16.5* -0.8* 391.9^^^|NormalCar3^17.1* 0.0* 436.6^^^|NormalCar8^-16.7* 0.0* 514.6^^^|CoinProp^-8.7* -0.7* 537.2^^^|CoinProp^-8.7* -0.7* 543.2^^^|CoinProp^-8.7* -0.7* 549.2^^^|CoinProp^-8.7* -0.7* 555.2^^^|CoinProp^-8.7* -0.7* 561.2^^^|RandomProp^8.4* 0.0* 613.8^^^0&0|RandomProp^-8.1* 0.0* 613.8^^^0&0|NormalCar5^-16.7* 0.0* 661.5^^^|CoinProp^-16.7* -0.8* 709.3^^^|CoinProp^-16.7* -0.8* 715.3^^^|CoinProp^-16.7* -0.8* 721.3^^^|CoinProp^-16.7* -0.8* 727.3^^^|CoinProp^-16.7* -0.8* 733.3^^^|NormalCar3^-0.1* 0.0* 769.7^^^|CoinProp^-8.6* -0.8* 825.2^^^|CoinProp^-8.6* -0.8* 831.2^^^|CoinProp^-8.6* -0.8* 837.2^^^|CoinProp^-8.6* -0.8* 843.2^^^|CoinProp^-8.6* -0.8* 849.2^^^|CoinBigProp^-8.6* -1.0* 860.2^^^
2602,,,CoinProp^-8.6* -0.7* 44.7^^^|CoinProp^-8.6* -0.7* 50.7^^^|CoinProp^-8.6* -0.7* 56.7^^^|CoinProp^-8.6* -0.7* 62.7^^^|CoinProp^-8.6* -0.7* 68.7^^^|RandomProp^17.4* 0.0* 100.9^^^0&0|RandomProp^0.0* 0.0* 100.9^^^0&0|RandomProp^-16.9* 0.0* 101.1^^^0&0|RandomProp^-8.7* 0.0* 111.9^^^0&0|RandomProp^8.1* 0.0* 112.0^^^0&0|NormalCar3^-16.3* 0.0* 138.7^^^|CoinProp^-16.4* -0.7* 156.5^^^|CoinProp^-16.4* -0.7* 162.5^^^|CoinProp^-16.4* -0.7* 168.5^^^|CoinProp^-16.4* -0.7* 174.5^^^|CoinProp^-16.4* -0.7* 180.5^^^|NormalCar10^16.8* 0.0* 210.8^^^|CoinProp^8.7* -0.7* 272.5^^^|CoinProp^8.7* -0.7* 278.5^^^|CoinProp^8.7* -0.7* 284.5^^^|CoinProp^8.7* -0.7* 290.5^^^|CoinProp^8.7* -0.7* 296.5^^^|NormalCar9^0.1* 0.0* 360.2^^^|NormalCar1^-16.7* 0.0* 438.8^^^|CoinProp^0.0* -0.8* 451.5^^^|CoinProp^0.0* -0.8* 457.5^^^|CoinProp^0.0* -0.8* 463.5^^^|CoinProp^0.0* -0.8* 469.5^^^|CoinProp^0.0* -0.8* 475.5^^^|NormalCar8^-8.5* 0.0* 500.5^^^|CoinProp^-16.9* -0.8* 546.5^^^|CoinProp^8.7* -0.7* 547.3^^^|NormalCar5^0.1* 0.0* 549.3^^^|CoinProp^-16.9* -0.8* 552.5^^^|CoinProp^8.7* -0.7* 553.3^^^|CoinProp^-16.9* -0.8* 558.5^^^|CoinProp^8.7* -0.7* 559.3^^^|CoinProp^-16.9* -0.8* 564.5^^^|CoinProp^8.7* -0.7* 565.3^^^|CoinProp^-16.9* -0.8* 570.5^^^|CoinProp^8.7* -0.7* 571.3^^^
2603,,,RandomProp^-8.3* 0.0* 19.3^^^0&0|RandomProp^-17.0* 0.0* 30.0^^^0&0|RandomProp^17.2* 0.0* 30.0^^^0&0|RandomProp^0.0* 0.0* 30.0^^^0&0|CoinProp^-8.9* -0.7* 44.6^^^|RandomProp^8.7* 0.0* 45.6^^^0&0|CoinProp^-8.9* -0.7* 50.6^^^|CoinProp^-8.9* -0.7* 56.6^^^|CoinProp^-8.9* -0.7* 62.6^^^|CoinProp^-8.9* -0.7* 68.6^^^|NormalCar1^-8.7* 0.0* 136.6^^^|ColorEggProp^17.4* 0.0* 179.7^^^|CoinProp^8.6* -0.8* 204.6^^^|CoinProp^8.6* -0.8* 210.6^^^|CoinProp^8.6* -0.8* 216.6^^^|CoinProp^8.6* -0.8* 222.6^^^|CoinProp^8.6* -0.8* 228.6^^^|CoinBigProp^8.6* -1.0* 239.6^^^|NormalCar5^0.0* 0.0* 292.7^^^|CoinProp^-16.9* -0.8* 355.3^^^|CoinProp^-16.9* -0.8* 361.3^^^|CoinProp^-16.9* -0.8* 367.3^^^|CoinProp^-16.9* -0.8* 373.3^^^|CoinProp^-16.9* -0.8* 379.3^^^|CoinBigProp^-16.9* -1.0* 390.3^^^|NormalCar7^17.2* 0.0* 422.5^^^|NormalCar3^-8.6* 0.0* 493.3^^^|CoinProp^8.8* -0.7* 546.9^^^|CoinProp^8.8* -0.7* 552.9^^^|CoinProp^8.8* -0.7* 558.9^^^|CoinProp^8.8* -0.7* 564.9^^^|CoinProp^8.8* -0.7* 570.9^^^|RandomProp^8.7* 0.0* 615.9^^^0&0|RandomProp^17.2* 0.0* 615.9^^^0&0|RandomProp^-16.8* 0.0* 615.9^^^0&0|RandomProp^-8.2* 0.0* 615.9^^^0&0|RandomProp^0.0* 0.0* 615.9^^^0&0|CoinProp^-16.2* -0.7* 638.2^^^|CoinProp^-16.2* -0.7* 644.2^^^|CoinProp^-16.2* -0.7* 650.2^^^|NormalCar8^17.2* 0.0* 656.1^^^|CoinProp^-16.2* -0.7* 656.2^^^|CoinProp^-16.2* -0.7* 662.2^^^|NormalCar10^0.0* 0.0* 718.4^^^|CoinProp^-8.6* -0.8* 770.3^^^|CoinProp^-8.6* -0.8* 776.3^^^|CoinProp^-8.6* -0.8* 782.3^^^|CoinProp^-8.6* -0.8* 788.3^^^|CoinProp^-8.6* -0.8* 794.3^^^|CoinProp^0.3* -0.8* 908.9^^^|CoinProp^0.3* -0.8* 914.9^^^|CoinProp^0.3* -0.8* 920.9^^^|CoinProp^0.3* -0.8* 926.9^^^|CoinProp^0.3* -0.8* 932.9^^^
2604,,,CoinProp^-17.3* -0.8* 33.9^^^|CoinProp^-17.3* -0.8* 39.9^^^|CoinProp^-17.3* -0.8* 45.9^^^|CoinProp^-17.3* -0.8* 51.9^^^|CoinProp^-17.3* -0.8* 57.9^^^|NormalCar1^0.0* 0.0* 94.7^^^|RandomProp^8.4* 0.0* 113.3^^^0&0|RandomProp^-8.6* 0.0* 113.3^^^0&0|CoinProp^-8.3* -0.8* 147.8^^^|CoinProp^-8.3* -0.8* 153.8^^^|CoinProp^-8.3* -0.8* 159.8^^^|CoinProp^-8.3* -0.8* 165.8^^^|CoinProp^-8.3* -0.8* 171.8^^^|NormalCar10^17.0* 0.0* 178.7^^^|NormalCar8^-17.1* 0.0* 235.7^^^|NormalCar3^0.1* 0.0* 275.2^^^|CoinProp^-8.5* -0.7* 299.7^^^|CoinProp^-8.5* -0.7* 305.7^^^|CoinProp^-8.5* -0.7* 311.7^^^|CoinProp^-8.5* -0.7* 317.7^^^|CoinProp^-8.5* -0.7* 323.7^^^|NormalCar1^-8.6* 0.0* 348.9^^^|NormalCar3^8.8* 0.0* 436.7^^^|CoinProp^-8.5* -0.7* 467.0^^^|CoinProp^-8.5* -0.7* 473.0^^^|CoinProp^-8.5* -0.7* 479.0^^^|NormalCar7^17.7* 0.0* 482.0^^^|CoinProp^-8.5* -0.7* 485.0^^^|CoinProp^-8.5* -0.7* 491.0^^^|NormalCar5^-16.6* 0.0* 526.2^^^|CoinProp^0.0* -0.8* 564.3^^^|CoinProp^0.0* -0.8* 570.3^^^|CoinProp^0.0* -0.8* 576.3^^^|CoinProp^0.0* -0.8* 582.3^^^|CoinProp^0.0* -0.8* 588.3^^^
2701,,,CoinProp^-16.9* -0.7* 48.3^^^|CoinProp^-16.9* -0.7* 54.3^^^|CoinProp^-16.9* -0.7* 60.3^^^|CoinProp^-16.9* -0.7* 66.3^^^|CoinProp^-16.9* -0.7* 72.3^^^|NormalCar3^-16.7* 0.0* 109.5^^^|NormalCar5^8.3* 0.0* 128.7^^^|RandomProp^-8.6* 0.0* 166.8^^^0&0|RandomProp^0.0* 0.0* 166.8^^^0&0|RandomProp^8.8* 0.0* 166.8^^^0&0|RandomProp^-16.9* 0.0* 177.7^^^0&0|RandomProp^16.8* 0.0* 178.0^^^0&0|CoinProp^-9.0* -0.8* 212.0^^^|CoinProp^-9.0* -0.8* 218.0^^^|CoinProp^-9.0* -0.8* 224.0^^^|CoinProp^-9.0* -0.8* 230.0^^^|CoinProp^-9.0* -0.8* 236.0^^^|CoinBigProp^-9.0* -1.0* 247.0^^^|ColorEggProp^8.7* 0.0* 249.4^^^|NormalCar1^17.3* 0.0* 328.8^^^|CoinProp^0.0* -0.8* 388.1^^^|CoinProp^0.0* -0.8* 394.1^^^|CoinProp^0.0* -0.8* 400.1^^^|CoinProp^0.0* -0.8* 406.1^^^|CoinProp^0.0* -0.8* 412.1^^^|NormalCar7^8.3* 0.0* 449.9^^^|CoinProp^17.5* -0.7* 490.0^^^|CoinProp^17.5* -0.7* 496.0^^^|CoinProp^17.5* -0.7* 502.0^^^|CoinProp^17.5* -0.7* 508.0^^^|CoinProp^17.5* -0.7* 514.0^^^|NormalCar8^17.6* 0.0* 565.5^^^|NormalCar10^-0.1* 0.0* 565.5^^^|CoinProp^-7.8* -0.8* 609.1^^^|CoinProp^-7.8* -0.8* 615.1^^^|CoinProp^-7.8* -0.8* 621.1^^^|CoinProp^-7.8* -0.8* 627.1^^^|CoinProp^-7.8* -0.8* 633.1^^^
2702,,,CoinProp^16.7* -0.8* 60.2^^^|CoinProp^16.7* -0.8* 66.2^^^|CoinProp^16.7* -0.8* 72.2^^^|CoinProp^16.7* -0.8* 78.2^^^|CoinProp^16.7* -0.8* 84.2^^^|RandomProp^-8.3* 0.0* 94.9^^^0&0|RandomProp^8.5* 0.0* 94.9^^^0&0|RandomProp^0.0* 0.0* 110.6^^^0&0|NormalCar1^-16.5* 0.0* 131.3^^^|ColorEggProp^0.1* 0.0* 186.8^^^|CoinProp^-9.1* -0.7* 216.0^^^|CoinProp^-9.1* -0.7* 222.0^^^|CoinProp^-9.1* -0.7* 228.0^^^|CoinProp^-9.1* -0.7* 234.0^^^|CoinProp^-9.1* -0.7* 240.0^^^|NormalCar3^8.5* 0.0* 278.2^^^|CoinProp^0.0* -0.7* 357.2^^^|CoinProp^0.0* -0.7* 363.2^^^|CoinProp^0.0* -0.7* 369.2^^^|CoinProp^0.0* -0.7* 375.2^^^|CoinProp^0.0* -0.7* 381.2^^^|NormalCar3^-8.2* 0.0* 398.7^^^|NormalCar8^8.5* 0.0* 398.7^^^|CoinProp^-16.7* -0.7* 413.3^^^|CoinProp^-16.7* -0.7* 419.3^^^|CoinProp^-16.7* -0.7* 425.3^^^|CoinProp^-16.7* -0.7* 431.3^^^|CoinProp^-16.7* -0.7* 437.3^^^|CoinProp^0.0* -0.8* 468.0^^^|CoinProp^0.0* -0.8* 474.0^^^|CoinProp^0.0* -0.8* 480.0^^^|CoinProp^0.0* -0.8* 486.0^^^|CoinProp^0.0* -0.8* 492.0^^^|NormalCar1^8.1* 0.0* 508.2^^^|CoinProp^16.6* -0.8* 535.9^^^|CoinProp^16.6* -0.8* 541.9^^^|CoinProp^16.6* -0.8* 547.9^^^|CoinProp^16.6* -0.8* 553.9^^^|CoinProp^16.6* -0.8* 559.9^^^|NormalCar5^-8.2* 0.0* 576.4^^^|NormalCar7^17.0* 0.0* 576.4^^^|NormalCar10^0.0* 0.0* 618.2^^^|CoinProp^-7.9* -0.7* 631.6^^^|CoinProp^-7.9* -0.7* 637.6^^^|CoinProp^-7.9* -0.7* 643.6^^^|CoinProp^-7.9* -0.7* 649.6^^^|CoinProp^-7.9* -0.7* 655.6^^^
2703,,,CoinProp^-8.6* -0.7* 52.6^^^|CoinProp^-8.6* -0.7* 58.6^^^|CoinProp^-8.6* -0.7* 64.6^^^|CoinProp^-8.6* -0.7* 70.6^^^|CoinProp^-8.6* -0.7* 76.6^^^|NormalCar1^17.3* 0.0* 113.5^^^|NormalCar3^-8.3* 0.0* 126.4^^^|RandomProp^0.0* 0.0* 175.1^^^0&0|RandomProp^8.5* 0.0* 175.1^^^0&0|RandomProp^16.5* 0.0* 175.1^^^0&0|RandomProp^-16.5* 0.0* 175.1^^^0&0|RandomProp^-8.4* 0.0* 175.1^^^0&0|CoinProp^-17.2* -0.7* 203.8^^^|ColorEggProp^-8.6* 0.0* 205.0^^^|CoinProp^-17.2* -0.7* 209.8^^^|CoinProp^-17.2* -0.7* 215.8^^^|CoinProp^-17.2* -0.7* 221.8^^^|CoinProp^-17.2* -0.7* 227.8^^^|NormalCar7^17.4* 0.0* 235.9^^^|NormalCar3^-0.4* 0.0* 261.2^^^|NormalCar6^-16.9* 0.0* 316.5^^^|CoinProp^9.0* -0.7* 342.3^^^|CoinProp^9.0* -0.7* 348.3^^^|CoinProp^9.0* -0.7* 354.3^^^|CoinProp^9.0* -0.7* 360.3^^^|CoinProp^9.0* -0.7* 366.3^^^|NormalCar5^17.3* 0.0* 402.4^^^|NormalCar10^-16.9* 0.0* 432.9^^^|CoinProp^0.0* -0.8* 458.9^^^|CoinProp^0.0* -0.8* 464.9^^^|CoinProp^0.0* -0.8* 470.9^^^|CoinProp^0.0* -0.8* 476.9^^^|CoinProp^0.0* -0.8* 482.9^^^
2801,,,CoinProp^0.1* -0.7* 38.6^^^|CoinProp^0.1* -0.7* 44.6^^^|CoinProp^0.1* -0.7* 50.6^^^|CoinProp^0.1* -0.7* 56.6^^^|CoinProp^0.1* -0.7* 62.6^^^|NormalCar3^-16.9* 0.0* 72.1^^^|RandomProp^0.0* 0.0* 113.8^^^0&0|RandomProp^17.1* 0.0* 113.8^^^0&0|RandomProp^-16.2* 0.0* 113.8^^^0&0|NormalCar1^8.5* 0.0* 161.3^^^|CoinProp^-8.5* -0.7* 177.2^^^|CoinProp^-8.5* -0.7* 183.2^^^|CoinProp^-8.5* -0.7* 189.2^^^|CoinProp^-8.5* -0.7* 195.2^^^|CoinProp^-8.5* -0.7* 201.2^^^|NormalCar10^-8.6* 0.0* 249.0^^^|NormalCar5^-0.1* 0.0* 302.8^^^|CoinProp^-17.1* -0.7* 351.7^^^|CoinProp^-17.1* -0.7* 357.7^^^|CoinProp^-17.1* -0.7* 363.7^^^|NormalCar8^16.6* 0.0* 367.3^^^|CoinProp^-17.1* -0.7* 369.7^^^|CoinProp^-17.1* -0.7* 375.7^^^|NormalCar3^-16.7* 0.0* 413.7^^^|CoinProp^8.7* -0.8* 448.4^^^|CoinProp^8.7* -0.8* 454.4^^^|CoinProp^8.7* -0.8* 460.4^^^|CoinProp^8.7* -0.8* 466.4^^^|CoinProp^8.7* -0.8* 472.4^^^
2802,,,CoinProp^-9.0* -0.8* 49.8^^^|CoinProp^-9.0* -0.8* 55.8^^^|CoinProp^-9.0* -0.8* 61.8^^^|CoinProp^-9.0* -0.8* 67.8^^^|CoinProp^-9.0* -0.8* 73.8^^^|RandomProp^-8.5* 0.0* 98.0^^^0&0|RandomProp^8.8* 0.0* 98.0^^^0&0|RandomProp^0.0* 0.0* 108.5^^^0&0|ColorEggProp^-16.7* 0.0* 150.0^^^|NormalCar10^-9.0* 0.0* 157.7^^^|NormalCar1^16.8* 0.0* 164.2^^^|CoinProp^-9.1* -0.8* 200.1^^^|CoinProp^-9.1* -0.8* 206.1^^^|CoinProp^-9.1* -0.8* 212.1^^^|CoinProp^-9.1* -0.8* 218.1^^^|CoinProp^-9.1* -0.8* 224.1^^^|CoinBigProp^-9.1* -1.0* 235.1^^^|NormalCar7^0.0* 0.0* 294.2^^^|CoinProp^-17.2* -0.7* 364.6^^^|CoinProp^-17.2* -0.7* 370.6^^^|CoinProp^-17.2* -0.7* 376.6^^^|CoinProp^-17.2* -0.7* 382.6^^^|CoinProp^-17.2* -0.7* 388.6^^^|CoinProp^-8.2* -0.8* 440.5^^^|CoinProp^-8.2* -0.8* 446.5^^^|NormalCar6^8.5* 0.0* 448.4^^^|CoinProp^-8.2* -0.8* 452.5^^^|CoinProp^-8.2* -0.8* 458.5^^^|CoinProp^-8.2* -0.8* 464.5^^^|NormalCar5^-16.7* 0.0* 509.7^^^|CoinProp^-8.7* -0.7* 559.9^^^|CoinProp^-8.7* -0.7* 565.9^^^|CoinProp^-8.7* -0.7* 571.9^^^|CoinProp^-8.7* -0.7* 577.9^^^|CoinProp^-8.7* -0.7* 583.9^^^|NormalCar3^-8.7* 0.0* 595.3^^^|CoinProp^9.0* -0.7* 621.9^^^|CoinProp^9.0* -0.7* 627.9^^^|CoinProp^9.0* -0.7* 633.9^^^|CoinProp^9.0* -0.7* 639.9^^^|CoinProp^9.0* -0.7* 645.9^^^
2803,,,CoinProp^8.7* -0.8* 48.4^^^|CoinProp^8.7* -0.8* 54.4^^^|CoinProp^8.7* -0.8* 60.4^^^|CoinProp^8.7* -0.8* 66.4^^^|CoinProp^8.7* -0.8* 72.4^^^|CoinBigProp^8.7* -1.0* 83.4^^^|NormalCar3^-16.5* 0.0* 84.6^^^|ColorEggProp^8.7* 0.0* 123.3^^^|NormalCar10^8.6* 0.0* 146.5^^^|RandomProp^0.0* 0.0* 164.2^^^0&0|RandomProp^16.5* 0.0* 164.2^^^0&0|RandomProp^-16.9* 0.0* 164.2^^^0&0|RandomProp^-8.6* 0.0* 176.3^^^0&0|RandomProp^8.3* 0.0* 176.3^^^0&0|CoinProp^-16.6* -0.7* 208.8^^^|CoinProp^-16.6* -0.7* 214.8^^^|CoinProp^-16.6* -0.7* 220.8^^^|CoinProp^-16.6* -0.7* 226.8^^^|CoinProp^-16.6* -0.7* 232.8^^^|NormalCar1^16.9* 0.0* 251.5^^^|NormalCar3^0.0* 0.0* 295.8^^^|CoinProp^-8.9* -0.7* 339.8^^^|CoinProp^-8.9* -0.7* 345.8^^^|CoinProp^-8.9* -0.7* 351.8^^^|CoinProp^-8.9* -0.7* 357.8^^^|CoinProp^-8.9* -0.7* 363.8^^^|NormalCar7^16.9* 0.0* 393.9^^^|NormalCar5^-8.6* 0.0* 440.9^^^|NormalCar1^-16.8* 0.0* 486.4^^^|CoinProp^8.7* -0.7* 501.2^^^|CoinProp^8.7* -0.7* 507.2^^^|CoinProp^8.7* -0.7* 513.2^^^|CoinProp^8.7* -0.7* 519.2^^^|CoinProp^8.7* -0.7* 525.2^^^|CoinProp^-16.8* -0.7* 620.8^^^|CoinProp^-16.8* -0.7* 626.8^^^|CoinProp^-16.8* -0.7* 632.8^^^|CoinProp^-16.8* -0.7* 638.8^^^|CoinProp^-16.8* -0.7* 644.8^^^
2804,,,CoinProp^-8.8* -0.8* 37.5^^^|CoinProp^-8.8* -0.8* 43.5^^^|CoinProp^-8.8* -0.8* 49.5^^^|CoinProp^-8.8* -0.8* 55.5^^^|CoinProp^-8.8* -0.8* 61.5^^^|NormalCar3^-16.6* 0.0* 99.4^^^|NormalCar7^8.5* 0.0* 123.6^^^|RandomProp^0.0* 0.0* 156.4^^^0&0|RandomProp^8.9* 0.0* 156.4^^^0&0|RandomProp^16.5* 0.0* 156.4^^^0&0|RandomProp^-16.7* 0.0* 156.4^^^0&0|RandomProp^-8.4* 0.0* 156.4^^^0&0|NormalCar8^-7.8* 0.0* 198.4^^^|CoinProp^0.0* -0.7* 248.9^^^|CoinProp^0.0* -0.7* 254.9^^^|CoinProp^0.0* -0.7* 260.9^^^|CoinProp^0.0* -0.7* 266.9^^^|CoinProp^0.0* -0.7* 272.9^^^|NormalCar1^8.6* 0.0* 290.4^^^|NormalCar10^-7.8* 0.0* 331.6^^^|CoinProp^8.9* -0.7* 349.1^^^|CoinProp^8.9* -0.7* 355.1^^^|CoinProp^8.9* -0.7* 361.1^^^|CoinProp^8.9* -0.7* 367.1^^^|CoinProp^8.9* -0.7* 373.1^^^|NormalCar5^0.0* 0.0* 415.3^^^|CoinProp^-8.6* -0.7* 433.5^^^|CoinProp^-8.6* -0.7* 439.5^^^|CoinProp^-8.6* -0.7* 445.5^^^|CoinProp^-8.6* -0.7* 451.5^^^|CoinProp^-8.6* -0.7* 457.5^^^
2901,,,CoinProp^-16.8* -0.7* 55.1^^^|CoinProp^-16.8* -0.7* 61.1^^^|CoinProp^-16.8* -0.7* 67.1^^^|CoinProp^-16.8* -0.7* 73.1^^^|CoinProp^-16.8* -0.7* 79.1^^^|NormalCar1^8.6* 0.0* 127.1^^^|RandomProp^-8.7* 0.0* 148.8^^^0&0|RandomProp^0.0* 0.0* 148.8^^^0&0|RandomProp^8.1* 0.0* 148.8^^^0&0|RandomProp^-16.7* 0.0* 158.5^^^0&0|RandomProp^16.7* 0.0* 158.5^^^0&0|CoinProp^-8.8* -0.7* 175.5^^^|CoinProp^-8.8* -0.7* 181.5^^^|CoinProp^-8.8* -0.7* 187.5^^^|CoinProp^-8.8* -0.7* 193.5^^^|CoinProp^-8.8* -0.7* 199.5^^^|NormalCar8^-17.1* 0.0* 217.5^^^|ColorEggProp^0.0* 0.0* 250.5^^^|NormalCar3^0.0* 0.0* 262.0^^^|NormalCar7^16.8* 0.0* 313.6^^^|CoinProp^8.8* -0.7* 339.9^^^|CoinProp^8.8* -0.7* 345.9^^^|CoinProp^8.8* -0.7* 351.9^^^|CoinProp^-8.7* -0.7* 354.0^^^|CoinProp^8.8* -0.7* 357.9^^^|CoinProp^-8.7* -0.7* 360.0^^^|CoinProp^8.8* -0.7* 363.9^^^|CoinProp^-8.7* -0.7* 366.0^^^|CoinProp^-8.7* -0.7* 372.0^^^|CoinProp^-8.7* -0.7* 378.0^^^|NormalCar3^8.9* 0.0* 426.0^^^|NormalCar5^-16.8* 0.0* 471.6^^^|NormalCar10^8.9* 0.0* 532.0^^^|CoinProp^0.0* -0.8* 535.6^^^|CoinProp^0.0* -0.8* 541.6^^^|CoinProp^0.0* -0.8* 547.6^^^|CoinProp^0.0* -0.8* 553.6^^^|CoinProp^0.0* -0.8* 559.6^^^|CoinProp^-16.6* -0.7* 561.5^^^|CoinProp^-16.6* -0.7* 567.5^^^|CoinProp^-16.6* -0.7* 573.5^^^|CoinProp^-16.6* -0.7* 579.5^^^|CoinProp^-16.6* -0.7* 585.5^^^
2902,,,CoinProp^-8.6* -0.8* 51.4^^^|CoinProp^-8.6* -0.8* 57.4^^^|CoinProp^-8.6* -0.8* 63.4^^^|CoinProp^-8.6* -0.8* 69.4^^^|CoinProp^-8.6* -0.8* 75.4^^^|NormalCar3^-17.1* 0.0* 97.7^^^|RandomProp^16.8* 0.0* 151.3^^^0&0|RandomProp^-16.7* 0.0* 151.3^^^0&0|RandomProp^0.0* 0.0* 166.7^^^0&0|CoinProp^-8.6* -0.7* 244.1^^^|CoinProp^-8.6* -0.7* 250.1^^^|CoinProp^-8.6* -0.7* 256.1^^^|CoinProp^-8.6* -0.7* 262.1^^^|CoinProp^-8.6* -0.7* 268.1^^^|NormalCar1^-8.8* 0.0* 293.3^^^|NormalCar5^17.2* 0.0* 350.7^^^|CoinProp^-16.7* -0.7* 446.0^^^|CoinProp^-16.7* -0.7* 452.0^^^|CoinProp^-16.7* -0.7* 458.0^^^|NormalCar3^-8.8* 0.0* 458.3^^^|CoinProp^-16.7* -0.7* 464.0^^^|CoinProp^-16.7* -0.7* 470.0^^^|NormalCar8^-8.8* 0.0* 610.7^^^|CoinProp^0.0* -0.8* 627.2^^^|CoinProp^16.7* -0.7* 627.2^^^|CoinProp^-16.4* -0.7* 628.0^^^|CoinProp^0.0* -0.8* 633.2^^^|CoinProp^16.7* -0.7* 633.2^^^|CoinProp^-16.4* -0.7* 634.0^^^|CoinProp^16.7* -0.7* 639.2^^^|CoinProp^0.0* -0.8* 639.2^^^|CoinProp^-16.4* -0.7* 640.0^^^|CoinProp^16.7* -0.7* 645.2^^^|CoinProp^0.0* -0.8* 645.2^^^|CoinProp^-16.4* -0.7* 646.0^^^|CoinProp^16.7* -0.7* 651.2^^^|CoinProp^0.0* -0.8* 651.2^^^|CoinProp^-16.4* -0.7* 652.0^^^|NormalCar7^8.9* 0.0* 674.9^^^|NormalCar10^-8.8* 0.0* 731.8^^^|CoinProp^-16.2* -0.7* 738.1^^^|CoinProp^-16.2* -0.7* 744.1^^^|CoinProp^-16.2* -0.7* 750.1^^^|CoinProp^-16.2* -0.7* 756.1^^^|CoinProp^-16.2* -0.7* 762.1^^^
2903,,,CoinProp^-8.7* -0.8* 40.4^^^|CoinProp^-8.7* -0.8* 46.4^^^|CoinProp^-8.7* -0.8* 52.4^^^|CoinProp^-8.7* -0.8* 58.4^^^|CoinProp^-8.7* -0.8* 64.4^^^|NormalCar3^-16.8* 0.0* 120.1^^^|RandomProp^16.8* 0.0* 160.3^^^0&0|RandomProp^8.4* 0.0* 167.6^^^0&0|RandomProp^0.0* 0.0* 173.4^^^0&0|RandomProp^-8.7* 0.0* 180.5^^^0&0|RandomProp^-16.6* 0.0* 188.6^^^0&0|CoinProp^8.8* -0.8* 208.0^^^|CoinProp^8.8* -0.8* 214.0^^^|CoinProp^8.8* -0.8* 220.0^^^|ColorEggProp^-8.6* 0.0* 220.8^^^|CoinProp^8.8* -0.8* 226.0^^^|CoinProp^8.8* -0.8* 232.0^^^|NormalCar10^17.5* 0.0* 242.5^^^|NormalCar1^-8.8* 0.0* 290.1^^^|NormalCar5^17.2* 0.0* 341.6^^^|CoinProp^8.7* -0.8* 373.9^^^|CoinProp^8.7* -0.8* 379.9^^^|CoinProp^8.7* -0.8* 385.9^^^|CoinProp^8.7* -0.8* 391.9^^^|CoinProp^0.1* -0.8* 393.9^^^|CoinProp^8.7* -0.8* 397.9^^^|CoinProp^0.1* -0.8* 399.9^^^|CoinProp^0.1* -0.8* 405.9^^^|CoinProp^0.1* -0.8* 411.9^^^|CoinProp^-8.8* -0.8* 413.9^^^|CoinProp^0.1* -0.8* 417.9^^^|CoinProp^-8.8* -0.8* 419.9^^^|CoinProp^-8.8* -0.8* 425.9^^^|CoinProp^-8.8* -0.8* 431.9^^^|CoinProp^-8.8* -0.8* 437.9^^^|NormalCar1^-8.8* 0.0* 493.3^^^|NormalCar6^17.5* 0.0* 493.3^^^|CoinProp^-0.1* -0.7* 528.5^^^|CoinProp^-0.1* -0.7* 534.5^^^|CoinProp^-0.1* -0.7* 540.5^^^|CoinProp^-0.1* -0.7* 546.5^^^|CoinProp^-0.1* -0.7* 552.5^^^
